protein	pdb/af50m	empty	best_ann	annotation_found
1026924146	pdb	True	NA	NA
1026924146	af50m	False	Holin	True
1026924228	pdb	True	NA	NA
1026924228	af50m	False	DUF2591 domain-containing protein	True
1026924286	pdb	True	NA	NA
1026924286	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;WP_118343728 : HNH endonuclease (active UniProt ID: N);RHU02374 : Uncharacterized protein (active UniProt ID: Y);A0A417JTI1 : HNH endonuclease 5 domain-containing protein (active UniProt ID: N);A0A415WTS4 : HNH endonuclease 5 domain-containing protein (active UniProt ID: N);RHO20384 : Uncharacterized protein (active UniProt ID: Y)	True
1026924324	pdb	False	Major capsid protein (Gene product 23) (Major head protein) (gp23) [Cleaved into: Mature major capsid protein (gp23*)] [UniProt ID: P04535] 	True
1026924324	af50m	False	ATP-binding protein	True
1026924369	pdb	True	NA	NA
1026924369	af50m	True	NA	NA
1026924416	pdb	True	NA	NA
1026924416	af50m	False	dCMP hydroxymethylase	True
2494013701	pdb	True	NA	NA
2494013701	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;MAP22952 : Uncharacterized protein (active UniProt ID: Y);A0A2D9KJW0 : AAA+ ATPase domain-containing protein (active UniProt ID: N)	True
2494013787	pdb	True	NA	NA
2494013787	af50m	True	NA	NA
2494013874	pdb	True	NA	NA
2494013874	af50m	True	NA	NA
2091262742	pdb	True	NA	NA
2091262742	af50m	False	DUF669 domain-containing protein	True
2091262775	pdb	True	NA	NA
2091262775	af50m	True	NA	NA
2416396405	pdb	True	NA	NA
2416396405	af50m	True	NA	NA
2554111267	pdb	True	NA	NA
2554111267	af50m	True	NA	NA
2287969594	pdb	True	NA	NA
2287969594	af50m	True	NA	NA
2287969636	pdb	False	Deoxycytidylate deaminase [UniProt ID: H6WFU3] 	True
2287969636	af50m	False	CMP/dCMP-type deaminase domain-containing protein	True
2554111400	pdb	True	NA	NA
2554111400	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;MBA8904849 : Uncharacterized protein (active UniProt ID: Y);MBA9018597 : Uncharacterized protein (active UniProt ID: Y);WP_246340543 : DUF1643 domain-containing protein (active UniProt ID: Y);MBA9018597 : Uncharacterized protein (active UniProt ID: N);MBA8904849 : Uncharacterized protein (active UniProt ID: N);A0A7W3KNT3 : DUF1643 domain-containing protein (active UniProt ID: N)	True
2287969703	pdb	True	NA	NA
2287969703	af50m	True	NA	NA
1635513501	pdb	False	N-acetyltransferase domain-containing protein [UniProt ID: Q9HV14] 	True
1635513501	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;HAR04264 : Uncharacterized protein (active UniProt ID: Y);A0A348SFF2 : N-acetyltransferase (active UniProt ID: N)	True
1278224056	pdb	True	NA	NA
1278224056	af50m	True	NA	NA
1278224153	pdb	True	NA	NA
1278224153	af50m	False	DUF669 domain-containing protein	True
1278224184	pdb	True	NA	NA
1278224184	af50m	True	NA	NA
1278224209	pdb	True	NA	NA
1278224209	af50m	False	Integrase	True
1199937674	pdb	True	NA	NA
1199937674	af50m	False	DUF3786 domain-containing protein	True
114796447	pdb	True	NA	NA
114796447	af50m	False	Uncharacterized protein	False
209528748	pdb	True	NA	NA
209528748	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;AOJ31393 : Uncharacterized protein (active UniProt ID: Y);A0A1B4HTI1 : Uncharacterized protein (active UniProt ID: N);WP_069256542 : hypothetical protein (active UniProt ID: Y)	False
1608087774	pdb	True	NA	NA
1608087774	af50m	True	NA	NA
1199937751	pdb	True	NA	NA
1199937751	af50m	True	NA	NA
1834463003	pdb	True	NA	NA
1834463003	af50m	False	Malectin-like domain-containing protein	True
471216529	pdb	True	NA	NA
471216529	af50m	False	ATP-binding protein	True
2315201747	pdb	True	NA	NA
2315201747	af50m	True	NA	NA
2416396836	pdb	False	Inorganic pyrophosphatase domain-containing protein [UniProt ID: A0A2K8HWX3] 	True
2416396836	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;WP_067528139 : phage portal protein (active UniProt ID: Y);OAM36006 : Uncharacterized protein (active UniProt ID: Y);A0A1B6VS30 : Large polyvalent protein-associated domain-containing protein (active UniProt ID: N)	True
2416396877	pdb	False	Putative DNA repair helicase RadD (EC 3.6.4.12) [UniProt ID: P33919] 	True
2416396877	af50m	False	Helicase C-terminal domain-containing protein	True
1834462736	pdb	True	NA	NA
1834462736	af50m	True	NA	NA
441462325	pdb	True	NA	NA
441462325	af50m	False	Uncharacterized protein	False
441462363	pdb	True	NA	NA
441462363	af50m	False	Restriction endonuclease type IV Mrr domain-containing protein	True
1834462845	pdb	True	NA	NA
1834462845	af50m	True	NA	NA
2449456375	pdb	True	NA	NA
2449456375	af50m	True	NA	NA
1834462980	pdb	False	Cement protein [UniProt ID: A0A9E7DT54] 	True
1834462980	af50m	False	DUF2190 family protein	True
1834463039	pdb	True	NA	NA
1834463039	af50m	False	VRR-NUC domain-containing protein	True
1834463074	pdb	False	Int protein (Integrase) [UniProt ID: Q7BP35] 	True
1834463074	af50m	False	Integrase	True
1834463145	pdb	False	Head-tail adaptor [UniProt ID: A0A2S4MVH8] 	True
1834463145	af50m	False	Glutamate 5-kinase	True
2449456425	pdb	True	NA	NA
2449456425	af50m	True	NA	NA
1278226407	pdb	True	NA	NA
1278226407	af50m	False	TolC family protein	True
948514797	pdb	False	Virion protein [UniProt ID: A0A2K8I4A6] 	True
948514797	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;D0FSC6 : Erwinia pyrifoliae strain Ep1/96 complete chromosome (active UniProt ID: N);UXK10700 : Uncharacterized protein (active UniProt ID: Y);AUX72750 : Uncharacterized protein (active UniProt ID: Y);YP_002648772 : phage related-protein (active UniProt ID: N);UWS31121 : Uncharacterized protein (active UniProt ID: Y);CAX55544 : Phage related-protein (active UniProt ID: Y);A0A2L0GTY9 : Uncharacterized protein (active UniProt ID: N);WP_012668071 : hypothetical protein (active UniProt ID: Y);UWS35081 : Uncharacterized protein (active UniProt ID: Y);D2TB18 : Phage protein (active UniProt ID: N);YP_005802646 : hypothetical protein (active UniProt ID: N);CAY74275 : Uncharacterized protein (active UniProt ID: Y)	True
1038266363	pdb	True	NA	NA
1038266363	af50m	True	NA	NA
1278226442	pdb	True	NA	NA
1278226442	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;QXN76238 : Uncharacterized protein (active UniProt ID: Y);VWN21509 : Uncharacterized protein (active UniProt ID: Y);MED6924526 : Uncharacterized protein (active UniProt ID: Y);VVZ28460 : Uncharacterized protein (active UniProt ID: Y);A0AA96HB59 : Uncharacterized protein (active UniProt ID: Y);MED6572822 : Uncharacterized protein (active UniProt ID: Y);HAN4697716 : Uncharacterized protein (active UniProt ID: Y);WNN14720 : Uncharacterized protein (active UniProt ID: Y);EHV4442748 : Uncharacterized protein (active UniProt ID: Y);A0A6D0ZEN9 : Uncharacterized protein (active UniProt ID: N);A0AAE7SHS8 : Uncharacterized protein (active UniProt ID: Y);QBO61892 : Uncharacterized protein (active UniProt ID: Y);HBC8437363 : Uncharacterized protein (active UniProt ID: Y);MDI0804459 : Uncharacterized protein (active UniProt ID: Y);MDI0694772 : Uncharacterized protein (active UniProt ID: Y);A0A8F5RDQ5 : Prophage protein (active UniProt ID: N);TZC61907 : Uncharacterized protein (active UniProt ID: Y);NES47943 : Uncharacterized protein (active UniProt ID: Y);YP_009150367 : hypothetical protein (active UniProt ID: Y);L7TL08 : Uncharacterized protein (active UniProt ID: Y);A0A482GCP6 : Uncharacterized protein (active UniProt ID: Y);MED6826783 : Uncharacterized protein (active UniProt ID: Y);AXC36849 : Uncharacterized protein (active UniProt ID: Y);MDI1114059 : Uncharacterized protein (active UniProt ID: Y);HAO2010581 : Uncharacterized protein (active UniProt ID: Y);A0AA43TCN1 : Uncharacterized protein (active UniProt ID: Y);EGE5868424 : Uncharacterized protein (active UniProt ID: Y);HAN3822269 : Uncharacterized protein (active UniProt ID: Y);VVZ36580 : Uncharacterized protein (active UniProt ID: Y);WP_210765098 : hypothetical protein (active UniProt ID: Y);A0A1C3S6U0 : Uncharacterized protein (active UniProt ID: Y);HBC8456965 : Uncharacterized protein (active UniProt ID: Y);A0A1Y2ZM95 : Uncharacterized protein (active UniProt ID: N);SCA80395 : Uncharacterized protein (active UniProt ID: Y);AGC34733 : Uncharacterized protein (active UniProt ID: Y);A0A2Z5HA46 : Uncharacterized protein (active UniProt ID: Y);HAO2061806 : Uncharacterized protein (active UniProt ID: Y);MED6562099 : Uncharacterized protein (active UniProt ID: Y);OTE91948 : Uncharacterized protein (active UniProt ID: Y)	False
1038266434	pdb	True	NA	NA
1038266434	af50m	True	NA	NA
1038266564	pdb	True	NA	NA
1038266564	af50m	True	NA	NA
2459381979	pdb	True	NA	NA
2459381979	af50m	True	NA	NA
2449456483	pdb	True	NA	NA
2449456483	af50m	True	NA	NA
2082222364	pdb	True	NA	NA
2082222364	af50m	False	Uncharacterized protein	False
948515146	pdb	False	Tail fiber protein [UniProt ID: A0A2K8HPF4] 	True
948515146	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;MBT0417179 : Uncharacterized protein (active UniProt ID: Y);WP_036406820 : hypothetical protein (active UniProt ID: Y);KGP45227 : Uncharacterized protein (active UniProt ID: Y);A0AA89CY36 : Uncharacterized protein (active UniProt ID: N);KKY64255 : Uncharacterized protein (active UniProt ID: Y);A0A0A2R9X9 : Uncharacterized protein (active UniProt ID: N);A0A9Q2VWM9 : Phage tail protein (active UniProt ID: N)	True
334738016	pdb	True	NA	NA
334738016	af50m	True	NA	NA
334738058	pdb	True	NA	NA
334738058	af50m	False	Phosphatidic acid phosphatase type 2/haloperoxidase domain-containing protein	True
1832333999	pdb	True	NA	NA
1832333999	af50m	True	NA	NA
334738130	pdb	False	PHIKZ123 [UniProt ID: Q8SD39] 	True
334738130	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;A0A2D9KFR9 : RNA polymerase beta subunit (active UniProt ID: N);MAP21524 : Uncharacterized protein (active UniProt ID: Y)	True
2306487039	pdb	True	NA	NA
2306487039	af50m	True	NA	NA
334738195	pdb	True	NA	NA
334738195	af50m	True	NA	NA
2449456604	pdb	True	NA	NA
2449456604	af50m	True	NA	NA
1832334138	pdb	False	Structural maintenance of chromosomes protein 5 [UniProt ID: Q08204] 	True
1832334138	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;A0A2E7GFJ5 : Rad50/SbcC-type AAA domain-containing protein (active UniProt ID: N);MBN22497 : Uncharacterized protein (active UniProt ID: Y)	True
334738242	pdb	True	NA	NA
334738242	af50m	True	NA	NA
1832334182	pdb	True	NA	NA
1832334182	af50m	True	NA	NA
334738286	pdb	True	NA	NA
334738286	af50m	True	NA	NA
1832334274	pdb	True	NA	NA
1832334274	af50m	True	NA	NA
1832334352	pdb	True	NA	NA
1832334352	af50m	True	NA	NA
1574515759	pdb	False	PHIKZ037 [UniProt ID: Q8SDC5] 	True
1574515759	af50m	True	NA	NA
2449456687	pdb	True	NA	NA
2449456687	af50m	False	Uncharacterized protein	False
1199938383	pdb	True	NA	NA
1199938383	af50m	True	NA	NA
2306487736	pdb	True	NA	NA
2306487736	af50m	True	NA	NA
529282533	pdb	True	NA	NA
529282533	af50m	True	NA	NA
2449456743	pdb	True	NA	NA
2449456743	af50m	True	NA	NA
529282605	pdb	True	NA	NA
529282605	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;KXK51553 : Endonuclease/exonuclease/phosphatase (active UniProt ID: Y);A0A136NZH8 : Endonuclease/exonuclease/phosphatase (Fragment) (active UniProt ID: N)	True
294663750	pdb	True	NA	NA
294663750	af50m	True	NA	NA
529282667	pdb	True	NA	NA
529282667	af50m	True	NA	NA
529282750	pdb	True	NA	NA
529282750	af50m	False	Uncharacterized protein	False
529282833	pdb	True	NA	NA
529282833	af50m	True	NA	NA
371767270	pdb	True	NA	NA
371767270	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;HAU4884239 : Uncharacterized protein (active UniProt ID: Y);A0A0C5RWN4 : Aeromonas hydrophila strain AL06-06, complete genome (active UniProt ID: N);WP_044799566 : hypothetical protein (active UniProt ID: N);A0A7U5BJ72 : Uncharacterized protein (active UniProt ID: N);WP_044799566 : hypothetical protein (active UniProt ID: Y);AJQ53967 : Uncharacterized protein (active UniProt ID: Y)	True
2306488307	pdb	True	NA	NA
2306488307	af50m	True	NA	NA
555923499	pdb	True	NA	NA
555923499	af50m	False	Tail assembly chaperone	True
2306488635	pdb	True	NA	NA
2306488635	af50m	True	NA	NA
1613838771	pdb	True	NA	NA
1613838771	af50m	False	Virion structural protein	True
1613838790	pdb	False	Endolysin (EC 3.2.1.17) (Lysis protein) (Lysozyme) (Muramidase) [UniProt ID: P00720] 	True
1613838790	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;A0A2D9ELG1 : Lysozyme (active UniProt ID: N);WP_296201139 : glycoside hydrolase family protein (active UniProt ID: N);HCP76819 : Lysozyme (active UniProt ID: Y);MBC41807 : Lysozyme (active UniProt ID: Y);A0A2E3T7X2 : Lysozyme (active UniProt ID: N);MAO50044 : Lysozyme (active UniProt ID: Y)	True
2306488775	pdb	True	NA	NA
2306488775	af50m	True	NA	NA
2306488828	pdb	True	NA	NA
2306488828	af50m	True	NA	NA
1007467111	pdb	True	NA	NA
1007467111	af50m	False	DNA primase RepB-like protein	True
8895166	pdb	True	NA	NA
8895166	af50m	False	Immunity protein 26 of polymorphic toxin system	True
2449456538	pdb	True	NA	NA
2449456538	af50m	True	NA	NA
2164965027	pdb	False	DNA primase (EC 2.7.7.101) [UniProt ID: O67465] 	True
2164965027	af50m	False	Toprim domain-containing protein	True
2164965101	pdb	True	NA	NA
2164965101	af50m	True	NA	NA
1007009731	pdb	False	Endolysin (EC 3.2.1.17) (Lysis protein) (Lysozyme) (Muramidase) [UniProt ID: A0A0F6R9G3] 	True
1007009731	af50m	False	Lysozyme (EC 3.2.1.17)	True
82657843	pdb	False	Putative virion structural protein [UniProt ID: A0A7U0GBC4] 	True
82657843	af50m	False	Major virion structural protein	True
82657884	pdb	True	NA	NA
82657884	af50m	True	NA	NA
2234368646	pdb	True	NA	NA
2234368646	af50m	False	KTSC domain-containing protein	True
1825588183	pdb	True	NA	NA
1825588183	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;A0AA94P4B5 : Holin (3TMs family) (active UniProt ID: Y);A0A430DIU3 : Holin (active UniProt ID: N);WP_125961618 : holin family protein (active UniProt ID: Y);RSV13869 : Uncharacterized protein (active UniProt ID: Y);WP_125961618 : holin family protein (active UniProt ID: N);A0AA93HJ61 : Uncharacterized protein (active UniProt ID: Y);TCQ78148 : Holin (3TMs family) (active UniProt ID: Y);A0A4R2YC77 : Holin (3TMs family) (active UniProt ID: N)	True
259048497	pdb	True	NA	NA
259048497	af50m	True	NA	NA
359842923	pdb	True	NA	NA
359842923	af50m	True	NA	NA
359842937	pdb	True	NA	NA
359842937	af50m	True	NA	NA
359842969	pdb	True	NA	NA
359842969	af50m	True	NA	NA
259048665	pdb	True	NA	NA
259048665	af50m	True	NA	NA
359843048	pdb	True	NA	NA
359843048	af50m	True	NA	NA
2234369284	pdb	True	NA	NA
2234369284	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;HAR06052 : Uncharacterized protein (active UniProt ID: Y);A0A348SKJ0 : DUF4303 domain-containing protein (active UniProt ID: N)	True
359843095	pdb	True	NA	NA
359843095	af50m	True	NA	NA
359843163	pdb	True	NA	NA
359843163	af50m	True	NA	NA
970245573	pdb	False	Tail fiber protein [UniProt ID: A0A2K8I4C0] 	True
970245573	af50m	False	Dit-like phage tail protein N-terminal domain-containing protein	True
2512504429	pdb	True	NA	NA
2512504429	af50m	False	Uncharacterized protein	False
1825588956	pdb	True	NA	NA
1825588956	af50m	True	NA	NA
1825589048	pdb	True	NA	NA
1825589048	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;WP_070646907 : TIGR02594 family protein (active UniProt ID: Y);OFR82815 : TIGR02594 family protein (active UniProt ID: N);A0A1F1HUW8 : TIGR02594 family protein (active UniProt ID: N);WP_070646907 : TIGR02594 family protein (active UniProt ID: N);OFR82815 : TIGR02594 family protein (active UniProt ID: Y)	True
2220672970	pdb	False	Large terminase protein [UniProt ID: A0A2K8HL37] 	True
2220672970	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;A0A809HAP7 : PBSX family phage terminase large subunit (active UniProt ID: N);A0A3G2RPS3 : PBSX family phage terminase large subunit (active UniProt ID: N);WP_122078481 : PBSX family phage terminase large subunit (active UniProt ID: Y);AYO37429 : PBSX family phage terminase large subunit (active UniProt ID: Y)	True
1003341806	pdb	False	Caprin-2 (RNA granule protein 140) [UniProt ID: Q5RJ80] 	True
1003341806	af50m	False	Phage tail protein	True
1003341861	pdb	True	NA	NA
1003341861	af50m	False	Restriction alleviation protein Lar	True
149408272	pdb	True	NA	NA
149408272	af50m	False	Host-nuclease inhibitor protein Gam	True
1735346780	pdb	False	Modulator of FtsH protease HflK [UniProt ID: P0ABC7] 	True
1735346780	af50m	False	SPFH domain / Band 7 family protein	True
1015794564	pdb	True	NA	NA
1015794564	af50m	False	Putative phage metallopeptidase domain-containing protein	True
1789807577	pdb	True	NA	NA
1789807577	af50m	True	NA	NA
1825590489	pdb	True	NA	NA
1825590489	af50m	False	GS catalytic domain-containing protein	True
2095861115	pdb	True	NA	NA
2095861115	af50m	False	HNH endonuclease	True
1825590689	pdb	True	NA	NA
1825590689	af50m	True	NA	NA
2095861166	pdb	True	NA	NA
2095861166	af50m	True	NA	NA
2095861268	pdb	True	NA	NA
2095861268	af50m	True	NA	NA
1562103771	pdb	True	NA	NA
1562103771	af50m	True	NA	NA
323145819	pdb	True	NA	NA
323145819	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;A0AAE9GRT5 : DNA primase/helicase (active UniProt ID: Y);YP_010764304 : DNA primase/helicase (active UniProt ID: Y);A0A9D8YQG8 : Phage tail protein (active UniProt ID: Y);YP_010764173 : hypothetical protein (active UniProt ID: Y);ALF51431 : Uncharacterized protein (active UniProt ID: Y);YP_009200046 : hypothetical protein (active UniProt ID: Y);A0A081J8I6 : Phage protein (active UniProt ID: Y);AMD42928 : Uncharacterized protein (active UniProt ID: Y);YP_010763918 : DNA primase/helicase (active UniProt ID: Y);YP_008859270 : hypothetical protein (active UniProt ID: Y);G0YV97 : Uncharacterized protein (active UniProt ID: Y);QAU05037 : Uncharacterized protein (active UniProt ID: Y);AGR89179 : Uncharacterized protein (active UniProt ID: Y);V5JW57 : Uncharacterized protein (active UniProt ID: Y);V5JWP0 : Uncharacterized protein (active UniProt ID: Y);YP_009273864 : hypothetical protein (active UniProt ID: Y);YP_010763753 : hypothetical protein (active UniProt ID: Y);YP_010765358 : DNA primase/helicase (active UniProt ID: Y);YP_010765556 : DNA primase/helicase (active UniProt ID: Y);A0A0N7IR55 : Single-stranded DNA-binding protein (active UniProt ID: Y);YP_008857099 : hypothetical protein (active UniProt ID: Y);KEH13024 : Uncharacterized protein (active UniProt ID: Y);F4YDM7 : Uncharacterized protein (active UniProt ID: Y);A0A385IU12 : Uncharacterized protein (active UniProt ID: Y);AXY86902 : Uncharacterized protein (active UniProt ID: Y);A0A3G8F7M1 : Single-stranded DNA-binding protein (active UniProt ID: Y);YP_007236505 : hypothetical protein (active UniProt ID: Y);AZF89646 : Uncharacterized protein (active UniProt ID: Y);ALJ97566 : Uncharacterized protein (active UniProt ID: Y);AEK21634 : Uncharacterized protein (active UniProt ID: Y);YP_007002426 : hypothetical protein (active UniProt ID: Y);YP_009186996 : hypothetical protein (active UniProt ID: Y);AGR89355 : Uncharacterized protein (active UniProt ID: Y);A0A0N7EMG1 : Uncharacterized protein (active UniProt ID: Y);A0A125RPB6 : Uncharacterized protein (active UniProt ID: Y);A0A410T7R0 : Uncharacterized protein (active UniProt ID: Y);UOL47894 : DNA primase/helicase (active UniProt ID: Y);A0AAE9GU74 : DNA primase/helicase (active UniProt ID: Y);YP_010762848 : hypothetical protein (active UniProt ID: Y);A0A072T789 : Phage protein (active UniProt ID: N);KEH08692 : Uncharacterized protein (active UniProt ID: Y);UOL48090 : DNA primase/helicase (active UniProt ID: Y);MBO6558664 : Uncharacterized protein (active UniProt ID: Y);WP_016057448 : hypothetical protein (active UniProt ID: N);ADF58174 : Uncharacterized protein (active UniProt ID: Y)	True
1720701063	pdb	True	NA	NA
1720701063	af50m	False	Tail assembly chaperone	True
323145929	pdb	True	NA	NA
323145929	af50m	True	NA	NA
1835946220	pdb	True	NA	NA
1835946220	af50m	True	NA	NA
323146107	pdb	True	NA	NA
323146107	af50m	False	Helix-turn-helix domain-containing protein	True
1735348642	pdb	True	NA	NA
1735348642	af50m	True	NA	NA
1882569381	pdb	True	NA	NA
1882569381	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;WP_087922145 : hypothetical protein (active UniProt ID: N);A0A1Z2LID3 : dATP/dGTP diphosphohydrolase N-terminal domain-containing protein (active UniProt ID: N);ARZ74070 : Uncharacterized protein (active UniProt ID: Y)	True
372001332	pdb	True	NA	NA
372001332	af50m	True	NA	NA
1168037877	pdb	True	NA	NA
1168037877	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;A0A4R6FFI0 : HNH endonuclease (active UniProt ID: N);TDN80061 : HNH endonuclease (active UniProt ID: Y);WP_208108101 : HNH endonuclease (active UniProt ID: N);TDN80061 : HNH endonuclease (active UniProt ID: N)	True
339892278	pdb	True	NA	NA
339892278	af50m	False	Homeodomain-like domain-containing protein	True
2203408446	pdb	True	NA	NA
2203408446	af50m	False	Uncharacterized protein	False
1168037979	pdb	True	NA	NA
1168037979	af50m	True	NA	NA
2203408524	pdb	False	Single-stranded DNA-binding protein (SSB protein) (2.5 protein) (Gene product 2.5) (gp2.5) [UniProt ID: P03696] 	True
2203408524	af50m	False	Single-stranded DNA-binding protein BPT7 domain-containing protein	True
401823934	pdb	False	Host-nuclease inhibitor protein Gam, putative [UniProt ID: Q72CZ5] 	True
401823934	af50m	False	Host-nuclease inhibitor protein Gam	True
401823956	pdb	False	Uncharacterized protein [UniProt ID: L7P7L6] 	False
401823956	af50m	False	Uncharacterized protein	False
401824078	pdb	True	NA	NA
401824078	af50m	False	Mu-like prophage I protein	True
401824107	pdb	True	NA	NA
401824107	af50m	False	Transcriptional regulator	True
1384045117	pdb	True	NA	NA
1384045117	af50m	False	Deoxynucleotide monophosphate kinase	True
1356684001	pdb	False	Tail tubular protein A (TTPA) (Depolymerase) (EC 3.2.1.-) (Gene product 31) (gp31) [UniProt ID: D1L2W4] 	True
1356684001	af50m	False	Adaptor protein	True
18996600	pdb	True	NA	NA
18996600	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;A0A2D9KG30 : Uncharacterized protein (Fragment) (active UniProt ID: N);MAP21623 : Uncharacterized protein (active UniProt ID: Y)	True
18996637	pdb	True	NA	NA
18996637	af50m	True	NA	NA
18996674	pdb	True	NA	NA
18996674	af50m	True	NA	NA
18996713	pdb	True	NA	NA
18996713	af50m	True	NA	NA
18996755	pdb	True	NA	NA
18996755	af50m	False	Radical SAM core domain-containing protein	True
1595039310	pdb	True	NA	NA
1595039310	af50m	True	NA	NA
1338671632	pdb	True	NA	NA
1338671632	af50m	True	NA	NA
2067455886	pdb	True	NA	NA
2067455886	af50m	True	NA	NA
271277975	pdb	True	NA	NA
271277975	af50m	True	NA	NA
2306487809	pdb	True	NA	NA
2306487809	af50m	True	NA	NA
2067455969	pdb	True	NA	NA
